Banco,Producto,Tasa,Moneda,Fecha de registro,Observaciones
Interbank,,MN: S/ 12.0 | ME: $ 4.0,AMBAS,2025-10-24,Tipo: COMISION | Cargo por transacción en exceso en ventanilla o soportes. | Periodicidad: Mensual | Categoría: Transacción en Exceso
Interbank,,MN: S/ 2.0 | ME: $ 1.0,AMBAS,2025-10-24,Tipo: COMISION | Cargo por transacción en exceso en Cajeros GlobalNet. | Periodicidad: Mensual | Categoría: Transacción en Exceso
Interbank,,MN: 0.5% | ME: 0.5%,AMBAS,2025-10-24,Tipo: COMISION | Comisión por depósitos entre diferentes plazas. | Cobro: Al efectuar la transacción | Categoría: Depósito Interplaza
Interbank,,MN: 0.5% | ME: 0.5%,AMBAS,2025-10-24,Tipo: COMISION | Comisión por transferencias entre diferentes plazas. | Cobro: Al efectuar la transacción | Categoría: Transferencia Interplaza
Interbank,,MN: 0.5% | ME: 0.5%,AMBAS,2025-10-24,Tipo: COMISION | Comisión por retiros entre diferentes plazas. | Cobro: Al efectuar la transacción | Categoría: Retiro Interplaza
Interbank,,MN: S/ 3.0 | ME: $ 1.0,AMBAS,2025-10-24,Tipo: COMISION | Cargo por consulta de saldos y movimientos en ventanilla. | Cobro: Al efectuar la transacción | Categoría: Consulta de Saldos
Interbank,,MN: 3.0% | ME: 3.0%,AMBAS,2025-10-24,Tipo: COMISION | Comisión por conversión de moneda distinta a dólares americanos. | Cobro: Al efectuar la transacción | Categoría: Conversión de Moneda
Interbank,,MN: S/ 7.0 | ME: $ 2.5,AMBAS,2025-10-24,"Tipo: COMISION | Cargo por depósitos en Money Markets, cobrado al receptor. | La comisión se cobrará al titular de la cuenta que recibe el depósito | Cobro: Al procesar la transacción | Categoría: Depósito en Money Markets"
Interbank,,MN: S/ 75.0 | ME: $ 25.0,AMBAS,2025-10-24,Tipo: COMISION | Cargo por estudio de poderes. | Cobro: Manual | Categoría: Estudio de Poderes
Interbank,,MN: S/ 3.5 | ME: $ 1.0,AMBAS,2025-10-24,Tipo: COMISION | Cargo por envío de saldos y movimientos por fax o email. | Cobro: Al procesar la transacción | Categoría: Envío de Saldos
Interbank,,MN: S/ 120.0 | ME: $ 40.0,AMBAS,2025-10-24,Tipo: COMISION | Cargo por envío de estado de cuenta vía Swift MT940. | Periodicidad: Mensual | Categoría: Envío de Estado de Cuenta
Interbank,,MN: S/ 15.0 | ME: $ 5.0,AMBAS,2025-10-24,Tipo: COMISION | Costo por retiro en cajeros de otros bancos locales o extranjeros. | Cobro: Al efectuar la transacción | Categoría: Retiro en Cajero de Otro Banco
Interbank,,MN: S/ 2.0 | ME: $ 0.7,AMBAS,2025-10-24,Tipo: COMISION | Cargo por consulta de saldos y movimientos en Cajeros Global Net. | Cobro: Al efectuar la transacción | Categoría: Consulta de Saldos en Cajero
Interbank,,MN: S/ 20.0 | ME: $ 7.0,AMBAS,2025-10-24,Tipo: COMISION | Cargo por reposición de tarjeta de débito. | Cobro: Al efectuar la transacción | Categoría: Reposición de Tarjeta
Interbank,,N/A,AMBAS,2025-10-24,"Tipo: COMISION | Cargo mensual por mantenimiento de acceso a BPI/APP Interbank Empresas. | Nivel Negocio: Incluye consultas, transferencias locales, pago de remuneraciones, pago de CTS, pago de proveedores, pagos varios, pago de recibos y pago de letras, Paypal, factura negociable y módulo de administrador. | Periodicidad: Mensual | Condiciones: Nivel Negocio | Categoría: Mantenimiento BPI/APP"
Interbank,,MN: S/ 150.0,MN,2025-10-24,"Tipo: COMISION | Cargo mensual por mantenimiento de acceso a BPI/APP Interbank Empresas. | Nivel Empresa: Incluye todo Nivel Negocio, comercio exterior transaccional, factoring electrónico, descuento electrónico, desembolso en línea, carta crédito de importación y carta fianza. | Periodicidad: Al tipo de cambio del día en que se procese la operación | Condiciones: Nivel Empresa | Categoría: Mantenimiento BPI/APP"
Interbank,,MN: S/ 300.0,MN,2025-10-24,Tipo: COMISION | Cargo mensual por mantenimiento de acceso a BPI/APP Interbank Empresas. | Nivel Corporativo: Incluye todo Nivel Empresa y Descuento y cobranza de documentos (letras). | Periodicidad: Mensual | Condiciones: Nivel Corporativo | Categoría: Mantenimiento BPI/APP
Interbank,,MN: 1.0% | ME: 1.0%,AMBAS,2025-10-24,Tipo: COMISION | Comisión por depósito de cheque de otro banco en plaza distinta. | Cobro: Al procesar la transacción | Categoría: Depósito con Cheque Otro Banco
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,MN: 15.1% | ME: 15.1%,AMBAS,2025-10-24,"Tipo: TASA | Tasa de interés anual para montos de financiamiento hipotecario entre S/30,000 y S/4,000,000 o US$10,000 y US$1,150,000. | Periodicidad: Anual | Condiciones: De S/ 30,000.00 a S/ 4'000,000.00 o de US$ 10,000.00 a US$ 1'150,000.00 | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Financiamiento"
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,MN: 11.78% | ME: 9.45%,AMBAS,2025-10-24,"Tipo: TASA | Tasa de interés anual aplicada por retrasos en pagos de cuotas hipotecarias. | En caso de retraso en el pago de la cuota correspondiente o de cualquier otro importe a su cargo, se devengarán intereses moratorios según la tasa de interés moratoria anual máxima publicada por el Banco Central de Reserva del Perú (BCRP), dichos intereses serán calculados sobre el monto impago durante todo el plazo en que el cliente se encuentre en incumplimiento y de forma adicional a la TEA pactada. Queda establecido que la tasa de interés moratorio pactada en ningún caso podrá exceder la tasa máxima de interés moratorio permitida, de acuerdo a las normas legales aplicables. Si así fuera, se aplicará esta última. | Periodicidad: Anual | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Interés Moratorio"
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,MN: S/ 11.0 | ME: $ 4.0,AMBAS,2025-10-24,"Tipo: COMISION | Comisión por envío físico mensual del estado de cuenta del crédito hipotecario. | El CLIENTE tendrá la opción de solicitar el envío virtual del Estado de Cuenta, exonerándose de la comisión respectiva. La solicitud debe realizarse en cualquiera de las agencias de Scotiabank | Periodicidad: Mensual | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Envío de Estado de Cuenta"
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,MN: S/ 300.0 | ME: $ 95.0,AMBAS,2025-10-24,"Tipo: COMISION | Comisión por modificaciones a las condiciones pactadas del préstamo hipotecario. | Aplica para todas las modificaciones post desembolso del crédito, excepto para las modificaciones por endoso de póliza de seguro. | Periodicidad: Por operación | Condiciones: Post desembolso del crédito, excepto por endoso de póliza de seguro. | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Modificación de Condiciones"
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,N/A,,2025-10-24,Tipo: GASTO | Gastos notariales para la formalización del crédito hipotecario. | Según tarifario de Notaría de la localidad correspondiente | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Notariales
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,N/A,MN,2025-10-24,"Tipo: GASTO | Gastos de registro público para la inscripción de la hipoteca. | Arancel que cobra registros públicos por inscripción de Bloqueo Registral, Compra-Venta e inscripción de hipoteca a favor del Banco. | Cobro: Antes del desembolso | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Registrales"
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,MN: S/ 33.0,MN,2025-10-24,Tipo: GASTO | Costo por inscripción de bloqueo registral por inmueble. | Condiciones: Por cada inmueble | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Bloqueo Registral
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,MN: S/ 33.0,MN,2025-10-24,Tipo: GASTO | Costo por inscripción de gravamen registral por inmueble. | Condiciones: Por cada inmueble | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Gravamen Registral
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,N/A,MN,2025-10-24,Tipo: GASTO | Costo de registro basado en el precio de venta y tipo de cambio. | Condiciones: Por cada ficha | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Registro
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,N/A,MN,2025-10-24,Tipo: GASTO | Costo de constitución basado en el importe del gravamen y tipo de cambio. | Condiciones: Por cada ficha | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Constitución
Scotiabank,Préstamo Hipotecario Clientes Negocio Propio,N/A,MN,2025-10-24,Tipo: GASTO | Costo de levantamiento de gravamen basado en el importe y tipo de cambio. | Condiciones: Por cada ficha | Cliente: Persona Jurídica | Segmento: Negocio Propio | Categoría: Levantamiento
Scotiabank,Telebanking Corporativo,MN: S/ 450.0 | ME: $ 190.0,AMBAS,2025-10-24,Tipo: COMISION | Costo mensual por mantenimiento del servicio Host to Host. | Cobro al cliente el último día útil del mes. | Periodicidad: Mensual | Condiciones: Cobro al cliente el último día útil del mes. | Cliente: Persona Jurídica | Categoría: Mantenimiento
Scotiabank,Telebanking Corporativo,MN: S/ 350.0 | ME: $ 125.0,AMBAS,2025-10-24,Tipo: COMISION | Costo mensual por mantenimiento del servicio Multibanking. | Cobro al cliente por el procesamiento de una orden de pago generada por un mensaje Swift MT101 . | Periodicidad: Mensual | Condiciones: Cobro al cliente por el procesamiento de una orden de pago generada por un mensaje Swift MT101 . | Cliente: Persona Jurídica | Categoría: Mantenimiento
Scotiabank,Telebanking Corporativo,MN: S/ 14.0 | ME: $ 5.0,AMBAS,2025-10-24,Tipo: COMISION | Costo por operación por orden de pago en el servicio Multibanking. | Cliente: Persona Jurídica | Categoría: Pago
Scotiabank,Tarjeta de Crédito Black Mastercard,MN: 12.99% | ME: 19.99%,AMBAS,2025-10-24,Tipo: TASA | Tasa anual para compras a crédito en cuotas hasta 36 meses. | Tasa Compensatoria Efectiva Anual (TEA) - Compras Rotativo y Cuotas (2 hasta 36 meses). | Periodicidad: Anual | Condiciones: Compras Rotativo y Cuotas (2 hasta 36 meses) | Cliente: Persona Natural | Categoría: Financiamiento
Scotiabank,Tarjeta de Crédito Black Mastercard,MN: 112.99% | ME: 94.99%,AMBAS,2025-10-24,Tipo: TASA | Tasa anual para disposición de efectivo y consumos en casinos. | Tasa Efectiva Anual (TEA) - Disposición de Efectivo y Consumos en Casinos (Rotativo y Cuotas). | Periodicidad: Anual | Condiciones: Disposición de Efectivo y Consumos en Casinos (Rotativo y Cuotas) | Cliente: Persona Natural | Categoría: Disposición de Efectivo
Scotiabank,Tarjeta de Crédito Black Mastercard,MN: 9.9% | ME: 9.9%,AMBAS,2025-10-24,Tipo: TASA | Tasa anual para traslado de deuda de otros bancos. | Tasa Efectiva Anual (TEA) - Traslado de Deuda de otros Bancos (Rotativo y Cuotas) (1) | Periodicidad: Anual | Condiciones: Traslado de Deuda de otros Bancos (Rotativo y Cuotas) (1) | Cliente: Persona Natural | Categoría: Traslado de Deuda
Scotiabank,Tarjeta de Crédito Black Mastercard,MN: 12.55%,MN,2025-10-24,Tipo: TASA | Tasa anual para InstaCash en rotativo y cuotas. | Tasa Efectiva Anual (TEA) - InstaCash (Rotativo y Cuotas) (2) | Periodicidad: Anual | Condiciones: InstaCash (Rotativo y Cuotas) (2) | Cliente: Persona Natural | Categoría: InstaCash
Scotiabank,Tarjeta de Crédito Black Mastercard,MN: 11.78% | ME: 9.45%,AMBAS,2025-10-24,Tipo: TASA | Tasa anual por mora en pagos de tarjeta de crédito. | Tasa de Interés Moratorio Nominal Anual (3) | Periodicidad: Anual | Cliente: Persona Natural | Categoría: Interés Moratorio
Scotiabank,Tarjeta de Crédito Black Mastercard,ME: 0.35%,ME,2025-10-24,Tipo: GASTO | Costo del seguro de desgravamen asociado a la tarjeta. | Seguro de Desgravamen (8) | Periodicidad: Mensual | Condiciones: Tope máximo mensual: US$ 5.41 (S/ 21.64) | Cliente: Persona Natural | Categoría: Seguro
Scotiabank,Cuenta Euros,ME: 0.05%,ME,2025-10-24,Tipo: TASA | Tasa anual de interés para cuentas en euros de personas. | Tasa Efectiva Anual (T.E.A.) | Periodicidad: Anual | Cliente: Ambos | Categoría: Interés
Scotiabank,Cuenta Euros,ME: 0.0%,ME,2025-10-24,Tipo: TASA | Tasa anual de interés para cuentas en euros de negocios y empresas. | Tasa Efectiva Anual (T.E.A.) | Periodicidad: Anual | Cliente: Ambos | Categoría: Interés
Scotiabank,Canales Alternativos,MN: S/ 25.0 | ME: $ 7.0,AMBAS,2025-10-24,Tipo: COMISION | Costo por retiro de efectivo en cajeros automáticos con tarjetas de otros bancos. | Retiro de efectivo por Cajero Automático para tarjetas foráneas | Cliente: Persona Natural | Categoría: Cajero Automático
Scotiabank,Canales Alternativos,MN: 15.0%,MN,2025-10-24,Tipo: COMISION | Costo por el servicio de tipo de cambio en cajeros automáticos para tarjetas foráneas. | Servicio Tipo de cambio Cajero Automático para tarjetas foráneas (2) | Cliente: Persona Natural | Categoría: Tipo de Cambio
Scotiabank,Tarjeta de Crédito Oro Visa y MasterCard,MN: 112.99% | ME: 94.99%,AMBAS,2025-10-24,Tipo: TASA | Tasa anual para disposición de efectivo y consumos en casinos. | 112.99% | Periodicidad: Anual | Condiciones: Disposición de Efectivo y Consumos en Casinos (Rotativo y Cuotas) | Cliente: Persona Jurídica | Categoría: Disposición de Efectivo
Scotiabank,Tarjeta de Crédito Oro Visa y MasterCard,N/A,AMBAS,2025-10-24,Tipo: TASA | Tasa anual para traslado de deuda de otros bancos. | 9.90% - 59.99% | Periodicidad: Anual | Condiciones: Traslado de Deuda de otros Bancos (Rotativo y Cuotas) | Cliente: Persona Jurídica | Categoría: Traslado de Deuda
Scotiabank,Tarjeta de Crédito Oro Visa y MasterCard,N/A,ME,2025-10-24,Tipo: TASA | Tasa anual para InstaCash en rotativo y cuotas. | 12.55% - 62.99% | Periodicidad: Anual | Condiciones: InstaCash (Rotativo y Cuotas) | Cliente: Persona Jurídica | Categoría: InstaCash
Scotiabank,Tarjeta de Crédito Oro Visa y MasterCard,MN: 11.78% | ME: 9.45%,AMBAS,2025-10-24,Tipo: TASA | Tasa anual por interés moratorio. | 11.78% | Periodicidad: Anual | Cliente: Persona Jurídica | Categoría: Interés Moratorio
Scotiabank,Tarjeta de Crédito Oro Visa y MasterCard,MN: 3.0% | ME: 3.0%,AMBAS,2025-10-24,Tipo: COMISION | Costo por servicio de conversión de moneda. | 3.00% | Cliente: Persona Jurídica | Categoría: Conversión de Moneda
Scotiabank,Tarjeta de Crédito Oro Visa y MasterCard,MN: 4.5% | ME: 4.5%,AMBAS,2025-10-24,Tipo: COMISION | Costo por uso de cajero automático internacional. | 4.5% Mín S/ 20.00 Máx S/ 50.00 | Cliente: Persona Jurídica | Categoría: Cajero Automático Internacional
Scotiabank,Tarjeta de Crédito Oro Visa y MasterCard,MN: 4.5% | ME: 4.5%,AMBAS,2025-10-24,Tipo: COMISION | Costo por operación realizada en ventanilla. | 4.5% <br> Mín S/ 20.00 <br> Máx S/ 50.00 | Cliente: Persona Jurídica | Categoría: Operación en ventanilla
Scotiabank,Tarjeta de Crédito Oro Visa y MasterCard,MN: 3.0% | ME: 3.0%,AMBAS,2025-10-24,Tipo: COMISION | Costo por servicio de conversión de moneda. | 3.00% | Cliente: Persona Jurídica | Categoría: Conversión de Moneda
Scotiabank,Tarjeta de Crédito Oro Visa y MasterCard,MN: 4.5% | ME: 4.5%,AMBAS,2025-10-24,Tipo: COMISION | Costo por uso de cajero automático internacional. | 4.5% <br> Mín S/ 20.00 <br> Máx S/ 50.00 | Cliente: Persona Jurídica | Categoría: Cajero Automático Internacional
Scotiabank,Tarjeta de Crédito Oro Visa y MasterCard,MN: 4.5% | ME: 4.5%,AMBAS,2025-10-24,Tipo: COMISION | Costo por operación realizada en ventanilla. | 4.5% <br> Mín S/ 20.00 <br> Máx S/ 50.00 | Cliente: Persona Jurídica | Categoría: Operación en ventanilla
